"","column_label","p","label","split"
"CHEMBL108:D001991","1",0.111779383661058,0,5
"CHEMBL108:D002481","1",0.00391536147724912,0,1
"CHEMBL108:D002769","1",0.000693975677405883,0,2
"CHEMBL108:D003556","1",0.00107181841747771,0,3
"CHEMBL108:D004415","1",0.00368109798927664,0,4
"CHEMBL108:D005348","1",0.00358866562741735,0,5
"CHEMBL108:D005921","1",0.000932621252646328,0,1
"CHEMBL108:D006471","1",0.0038588496406106,0,2
"CHEMBL108:D007676","1",0.00135458248006119,0,3
"CHEMBL108:D008105","1",0.00121292712811066,0,4
"CHEMBL108:D008228","1",0.000812709890782068,0,5
"CHEMBL108:D009260","1",0.00478892599816119,0,1
"CHEMBL108:D010051","1",0.000662992281717391,0,2
"CHEMBL108:D010689","1",0.00555977019520764,0,3
"CHEMBL108:D011111","1",0.00506771616978702,0,4
"CHEMBL108:D011537","1",0.00299617115693743,0,5
"CHEMBL108:D012005","1",0.000990625015604391,0,1
"CHEMBL108:D012878","1",0.00359375058027168,0,2
"CHEMBL108:D013921","1",0.00324581622618314,0,3
"CHEMBL108:D014717","1",0.00392196223539197,0,4
"CHEMBL108:D015837","1",0.00373296122344922,0,5
"CHEMBL108:D018798","1",0.000905217561308011,0,1
"CHEMBL108:D043183","1",0.00130634809924488,0,2
"CHEMBL1082:D000075224","1",0.00448119094510371,0,3
"CHEMBL1082:D000505","1",0.000684809579828536,0,4
"CHEMBL1082:D001714","1",0.00209738763741741,0,5
"CHEMBL1082:D002386","1",0.000982130457076295,0,1
"CHEMBL1082:D003680","1",0.00367389898315045,0,2
"CHEMBL1082:D005901","1",0.000900943070816129,0,3
"CHEMBL1082:D007762","1",0.00316965929878035,0,4
"CHEMBL1082:D008268","1",0.00117828858700911,0,5
"CHEMBL1082:D009798","1",0.00933687142313569,0,1
"CHEMBL1082:D011030","1",0.00114030776897878,0,2
"CHEMBL1082:D012393","1",0.000991816299590708,0,3
"CHEMBL1082:D013575","1",0.00434841068783604,0,4
"CHEMBL1082:D015352","1",0.00101099840091574,0,5
"CHEMBL1082:D051436","1",0.000876328463780811,0,1
"CHEMBL1082407:D000647","1",0.000875027905854116,0,2
"CHEMBL1082407:D002543","1",0.00797236572057165,0,3
"CHEMBL1082407:D006177","1",0.00126783575868143,0,4
"CHEMBL1082407:D008268","1",0.000812811245412861,0,5
"CHEMBL1082407:D009798","1",0.0010053561085862,0,1
"CHEMBL1082407:D011030","1",0.000799018897139316,0,2
"CHEMBL1082407:D013575","1",0.00311470855636743,0,3
"CHEMBL1082407:D015837","1",0.0041100893496597,0,4
"CHEMBL1083659:D000076385","1",0.00805575921514552,0,5
"CHEMBL1083659:D001749","1",0.000976607706959281,0,1
"CHEMBL1083659:D002764","1",0.00180715459194021,0,2
"CHEMBL1083659:D006073","1",0.00238413126300249,0,3
"CHEMBL1083659:D008010","1",0.00102362923218414,0,4
"CHEMBL1083659:D009447","1",0.00371701702053667,0,5
"CHEMBL1083659:D010996","1",0.00352652057061741,0,1
"CHEMBL1083659:D011472","1",0.00329639515256011,0,2
"CHEMBL1083659:D012626","1",0.00586343606545506,0,3
"CHEMBL1085:D000380","1",0.00346192953121044,0,4
"CHEMBL1085:D001851","1",0.00424377935831752,0,5
"CHEMBL1085:D003680","1",0.00281927102971419,0,1
"CHEMBL1085:D006689","1",0.163203695374671,0,2
"CHEMBL1085:D008228","1",0.000716438367567532,0,3
"CHEMBL1085:D010538","1",0.00107334418794521,0,4
"CHEMBL1085:D011111","1",0.00417537882170619,0,5
"CHEMBL1085:D012393","1",0.00109320349706096,0,1
"CHEMBL1085:D051436","1",0.00202732808834926,0,2
"CHEMBL1085699:D000647","1",0.0253335749770772,0,3
"CHEMBL1085699:D003680","1",0.00628104522628529,0,4
"CHEMBL1085699:D006429","1",0.00604537701277132,0,5
"CHEMBL1085699:D009260","1",0.0047123472817947,0,1
"CHEMBL1085699:D010996","1",0.00357454533289133,0,2
"CHEMBL1085699:D011472","1",0.00387103848199788,0,3
"CHEMBL1085699:D014012","1",0.00562631038291546,0,4
"CHEMBL1085699:D019966","1",0.00406701384846564,0,5
"CHEMBL1086:D000647","1",0.00103103563210078,0,1
"CHEMBL1086:D002543","1",0.00339016574242863,0,2
"CHEMBL1086:D005705","1",0.00345967069175891,0,3
"CHEMBL1086:D008113","1",0.0032783645242637,0,4
"CHEMBL1086:D009443","1",0.00351377115041136,0,5
"CHEMBL1086:D010689","1",0.00325607264153141,0,1
"CHEMBL1086:D012626","1",0.00108846858173211,0,2
"CHEMBL1086:D014029","1",0.16763925149051,0,3
"CHEMBL1086:D019966","1",0.00352611962973329,0,4
"CHEMBL1088:D000380","1",0.00343615818097012,0,5
"CHEMBL1088:D001851","1",0.0041103340065528,0,1
"CHEMBL1088:D003680","1",0.00300762595392373,0,2
"CHEMBL1088:D006689","1",0.138816017613651,0,3
"CHEMBL1088:D008228","1",0.297735723412635,0,4
"CHEMBL1088:D010538","1",0.000940107694655013,0,5
"CHEMBL1088:D011111","1",0.00513959684907725,0,1
"CHEMBL1088:D012005","1",0.00101467885482525,0,2
"CHEMBL1088:D017098","1",0.0092942052688653,0,3
"CHEMBL1089318:D000505","1",0.00046125675639323,0,4
"CHEMBL1089318:D001943","1",0.00119915320013447,0,5
"CHEMBL1089318:D005705","1",0.000804378758375352,0,1
"CHEMBL1089318:D008113","1",0.000933832488043057,0,2
"CHEMBL1089318:D010001","1",0.000881556519180623,0,3
"CHEMBL1089318:D011030","1",0.000977496950745779,0,4
"CHEMBL1089318:D012005","1",0.000527997440705708,0,5
"CHEMBL1089318:D017098","1",0.000728040000785118,0,1
"CHEMBL109:D000380","1",0.00465389118053507,0,2
"CHEMBL109:D000740","1",0.00092949242610677,0,3
"CHEMBL109:D001249","1",0.00882393454865739,0,4
"CHEMBL109:D001851","1",0.00459350170389142,0,5
"CHEMBL109:D002294","1",0.0255707515314371,0,1
"CHEMBL109:D002761","1",0.00385377138226546,0,2
"CHEMBL109:D003248","1",0.0010243170845459,0,3
"CHEMBL109:D004381","1",0.00168137724076286,0,4
"CHEMBL109:D004941","1",0.00280301570045946,0,5
"CHEMBL109:D005756","1",0.000722441844281305,0,1
"CHEMBL109:D006073","1",0.131353987146629,0,2
"CHEMBL109:D006484","1",0.000787367098679988,0,3
"CHEMBL109:D006689","1",0.148103504273302,0,4
"CHEMBL109:D007889","1",0.000792514768528348,0,5
"CHEMBL109:D008113","1",0.132846982193146,0,1
"CHEMBL109:D008286","1",0.00438404252297521,0,2
"CHEMBL109:D009443","1",0.0034749608135094,0,3
"CHEMBL109:D010001","1",0.00108849603067586,0,4
"CHEMBL109:D010437","1",0.000916850466694083,0,5
"CHEMBL109:D010998","1",0.00451088569489801,0,1
"CHEMBL109:D011470","1",0.00141141339921075,0,2
"CHEMBL109:D011565","1",0.22227753138546,0,3
"CHEMBL109:D012393","1",0.000983352518434801,0,4
"CHEMBL109:D012893","1",0.0037543718913813,0,5
"CHEMBL109:D013575","1",0.00437955919724086,0,1
"CHEMBL109:D014029","1",0.000432793307776781,0,2
"CHEMBL109:D014717","1",0.00459207854812331,0,3
"CHEMBL109:D015212","1",0.00130827676584209,0,4
"CHEMBL109:D017492","1",0.00101272689308647,0,5
"CHEMBL109:D020246","1",0.00078679160251978,0,1
"CHEMBL109:D058186","1",0.00381370899495251,0,2
"CHEMBL1094:D000380","1",0.00358597502633813,0,3
"CHEMBL1094:D001714","1",0.00115614396444225,0,4
"CHEMBL1094:D002543","1",0.00108678905952528,0,5
"CHEMBL1094:D003424","1",0.00104170860007887,0,1
"CHEMBL1094:D005705","1",0.00106567561249836,0,2
"CHEMBL1094:D006471","1",0.00404259747813961,0,3
"CHEMBL1094:D007951","1",0.00310434007462363,0,4
"CHEMBL1094:D008268","1",0.00120218468653241,0,5
"CHEMBL1094:D009447","1",0.00125439935717755,0,1
"CHEMBL1094:D010437","1",0.00106440897321323,0,2
"CHEMBL1094:D011030","1",0.00105047283388215,0,3
"CHEMBL1094:D012005","1",0.000815370650247265,0,4
"CHEMBL1094:D012893","1",0.00111404662366885,0,5
"CHEMBL1094:D014029","1",0.00113704129090225,0,1
"CHEMBL1094:D019966","1",0.00466947523659408,0,2
"CHEMBL1094636:D000544","1",0.000654557715231763,0,3
"CHEMBL1094636:D001851","1",0.0035116570556335,0,4
"CHEMBL1094636:D002544","1",0.00384371432587993,0,5
"CHEMBL1094636:D005705","1",0.0089478817062754,0,1
"CHEMBL1094636:D008268","1",0.000792337088040031,0,2
"CHEMBL1094636:D009798","1",0.0100369880008098,0,3
"CHEMBL1094636:D011111","1",0.00366684222412215,0,4
"CHEMBL1094636:D013575","1",0.00368470619245627,0,5
"CHEMBL1094636:D014717","1",0.000937093497214205,0,1
"CHEMBL1094636:D017098","1",0.00048605926783944,0,2
"CHEMBL1094966:D000380","1",0.0033687652501026,0,3
"CHEMBL1094966:D001714","1",0.012707387131908,0,4
"CHEMBL1094966:D005348","1",0.00400268783754571,0,5
"CHEMBL1094966:D006547","1",0.000777477208417549,0,1
"CHEMBL1094966:D009260","1",0.00347344566258824,0,2
"CHEMBL1094966:D010024","1",0.000600810323997163,0,3
"CHEMBL1094966:D012393","1",0.00088641339582162,0,4
"CHEMBL1094966:D013575","1",0.00549760955120338,0,5
"CHEMBL1094966:D017098","1",0.00296869790424107,0,1
"CHEMBL1095:D000380","1",0.00335823860092877,0,2
"CHEMBL1095:D002761","1",0.000802716830868947,0,3
"CHEMBL1095:D004381","1",0.00120990903280781,0,4
"CHEMBL1095:D006177","1",0.00114872708709837,0,5
"CHEMBL1095:D007951","1",0.00287331343135909,0,1
"CHEMBL1095:D009260","1",0.00471991652403842,0,2
"CHEMBL1095:D010437","1",0.00112773316680877,0,3
"CHEMBL1095:D011030","1",0.00112190714132952,0,4
"CHEMBL1095:D012005","1",0.00069131530934921,0,5
"CHEMBL1095097:D000076385","1",0.00291908914754584,0,1
"CHEMBL1095097:D001851","1",0.00328958525444955,0,2
"CHEMBL1095097:D003680","1",0.00701034350598295,0,3
"CHEMBL1095097:D006177","1",0.000891532558177038,0,4
"CHEMBL1095097:D008010","1",0.00108797145722336,0,5
"CHEMBL1095097:D010001","1",0.112984985866419,0,1
"CHEMBL1095097:D011111","1",0.00324576426866808,0,2
"CHEMBL1095097:D012393","1",0.000809953370382306,0,3
"CHEMBL1095097:D014012","1",0.00455792248945711,0,4
"CHEMBL1095097:D015837","1",0.00328306502648739,0,5
"CHEMBL1096562:D000076385","1",0.00109870731335078,0,1
"CHEMBL1096562:D000544","1",0.00068651401382166,0,2
"CHEMBL1096562:D001851","1",0.00401029939981942,0,3
"CHEMBL1096562:D003324","1",0.0007685636688261,0,4
"CHEMBL1096562:D006177","1",0.0010447562649349,0,5
"CHEMBL1096562:D008268","1",0.00102886816090645,0,1
"CHEMBL1096562:D009798","1",0.00512546613609692,0,2
"CHEMBL1096562:D011030","1",0.00095152300519767,0,3
"CHEMBL1096562:D013345","1",0.0010377893449397,0,4
"CHEMBL1096562:D015837","1",0.00363617708718627,0,5
"CHEMBL1096562:D051436","1",0.00103326103233208,0,1
"CHEMBL1096882:D000437","1",0.352398845319186,0,2
"CHEMBL1096882:D000787","1",0.13575487922068,0,3
"CHEMBL1096882:D001289","1",0.0011671788557633,0,4
"CHEMBL1096882:D002546","1",0.0030194093678653,0,5
"CHEMBL1096882:D004381","1",0.00115070711162534,0,1
"CHEMBL1096882:D005764","1",0.00076954166631066,0,2
"CHEMBL1096882:D006548","1",0.00102910672729553,0,3
"CHEMBL1096882:D006973","1",0.000506596062193049,0,4
"CHEMBL1096882:D007319","1",0.000848385440733906,0,5
"CHEMBL1096882:D009203","1",0.000725458492693963,0,1
"CHEMBL1096882:D010300","1",0.00523985766282355,0,2
"CHEMBL1096882:D012893","1",0.000974941700377825,0,3
"CHEMBL1096882:D015155","1",0.00107518076167932,0,4
"CHEMBL1096882:D018798","1",0.0011329798237655,0,5
"CHEMBL1096885:D000083242","1",0.0010557469036147,0,1
"CHEMBL1096885:D002386","1",0.000931848044171348,0,2
"CHEMBL1096885:D004827","1",0.00126969806576682,0,3
"CHEMBL1096885:D007766","1",0.00298993806017978,0,4
"CHEMBL1096885:D010031","1",0.00119190828069654,0,5
"CHEMBL1096885:D012852","1",0.00102890349114731,0,1
"CHEMBL1096885:D034381","1",0.00115010646103736,0,2
"CHEMBL1098:D001249","1",0.000765264864825452,0,3
"CHEMBL1098:D002386","1",0.000841597296383247,0,4
"CHEMBL1098:D003924","1",0.000791962967515414,0,5
"CHEMBL1098:D005901","1",0.00114688756330908,0,1
"CHEMBL1098:D007676","1",0.000893748982562139,0,2
"CHEMBL1098:D008175","1",0.000718556313279609,0,3
"CHEMBL1098:D009203","1",0.00100433933801645,0,4
"CHEMBL1098:D010998","1",0.00353311838526387,0,5
"CHEMBL1098:D012626","1",0.000974224888562754,0,1
"CHEMBL1098:D014717","1",0.00102454811890674,0,2
"CHEMBL1098:D016491","1",0.003310498553077,0,3
"CHEMBL1098:D055623","1",0.000993591634367963,0,4
"CHEMBL1098319:D000505","1",0.000908789905462421,0,5
"CHEMBL1098319:D001851","1",0.00253038624902418,0,1
"CHEMBL1098319:D005348","1",0.00391324332276003,0,2
"CHEMBL1098319:D006547","1",0.00337283000774133,0,3
"CHEMBL1098319:D008881","1",0.00109509691409448,0,4
"CHEMBL1098319:D010001","1",0.00110758631718303,0,5
"CHEMBL1098319:D011030","1",0.00116998178291266,0,1
"CHEMBL1098319:D012626","1",0.000990463583874264,0,2
"CHEMBL1098319:D013575","1",0.00387291213659256,0,3
"CHEMBL1098319:D014717","1",0.00114988819367565,0,4
"CHEMBL11:D000076385","1",0.00777435195584863,0,5
"CHEMBL11:D001281","1",0.000840055903029307,0,1
"CHEMBL11:D002764","1",0.00191450536260418,0,2
"CHEMBL11:D006177","1",0.00186588877650278,0,3
"CHEMBL11:D008113","1",0.00102179812895126,0,4
"CHEMBL11:D010001","1",0.00092585009381511,0,5
"CHEMBL11:D011030","1",0.00103232448978069,0,1
"CHEMBL11:D011565","1",0.00478354139521246,0,2
"CHEMBL11:D012878","1",0.00296717103721665,0,3
"CHEMBL1100:D000076385","1",0.000682218478379311,0,4
"CHEMBL1100:D001749","1",0.00114733926162609,0,5
"CHEMBL1100:D003248","1",0.000954932208742234,0,1
"CHEMBL1100:D005705","1",0.00107316154050945,0,2
"CHEMBL1100:D006547","1",0.00100502613398767,0,3
"CHEMBL1100:D008113","1",0.0012704213796303,0,4
"CHEMBL1100:D010001","1",0.00112257439613685,0,5
"CHEMBL1100:D010689","1",0.00488031232705482,0,1
"CHEMBL1100:D011470","1",0.00113020733864533,0,2
"CHEMBL1100:D012878","1",0.0038736091677396,0,3
"CHEMBL1101:D000505","1",0.000507639683576902,0,4
"CHEMBL1101:D001943","1",0.00117099301327643,0,5
"CHEMBL1101:D005705","1",0.000650793672576076,0,1
"CHEMBL1101:D008113","1",0.000867556457021151,0,2
"CHEMBL1101:D010001","1",0.000834631878237038,0,3
"CHEMBL1101:D011030","1",0.000862303447903658,0,4
"CHEMBL1101:D012005","1",0.000510733604691993,0,5
"CHEMBL1101:D017098","1",0.000686619246682809,0,1
"CHEMBL1102:D000505","1",0.00125944114783202,0,2
"CHEMBL1102:D002761","1",0.000505166316851145,0,3
"CHEMBL1102:D005705","1",0.00273725837441248,0,4
"CHEMBL1102:D007951","1",0.00329392049419046,0,5
"CHEMBL1102:D009260","1",0.00391415056432023,0,1
"CHEMBL1102:D010689","1",0.00413258679310448,0,2
"CHEMBL1102:D011470","1",0.00233331119246097,0,3
"CHEMBL1102:D012393","1",0.00100591081528069,0,4
"CHEMBL1106:D000075224","1",0.00347697640588929,0,5
"CHEMBL1106:D001714","1",0.00309890574473046,0,1
"CHEMBL1106:D003680","1",0.00454223621335593,0,2
"CHEMBL1106:D006429","1",0.00345838287964145,0,3
"CHEMBL1106:D009443","1",0.00323069104107038,0,4
"CHEMBL1106:D011030","1",0.00366216456043784,0,5
"CHEMBL1106:D013575","1",0.00331005402603997,0,1
"CHEMBL1108:D000419","1",0.00136438709022862,0,2
"CHEMBL1108:D001201","1",0.00352291810946455,0,3
"CHEMBL1108:D002294","1",0.000898665464162249,0,4
"CHEMBL1108:D002764","1",0.00345235052988834,0,5
"CHEMBL1108:D003556","1",0.000955683080987781,0,1
"CHEMBL1108:D004941","1",0.00334025534228846,0,2
"CHEMBL1108:D005921","1",0.000965982708983811,0,3
"CHEMBL1108:D006689","1",0.197622910175083,0,4
"CHEMBL1108:D008113","1",0.17703283829578,0,5
"CHEMBL1108:D008286","1",0.00428592026085443,0,1
"CHEMBL1108:D010051","1",0.000616274679204683,0,2
"CHEMBL1108:D010996","1",0.00335664902538247,0,3
"CHEMBL1108:D011537","1",0.00363030516991198,0,4
"CHEMBL1108:D012005","1",0.000940730272334643,0,5
"CHEMBL1108:D013921","1",0.00371501083163669,0,1
"CHEMBL1108:D015179","1",0.000566012601176963,0,2
"CHEMBL1108:D018798","1",0.000867715762555631,0,3
"CHEMBL1108:D055623","1",0.000848757255551031,0,4
"CHEMBL111:D000505","1",0.000778555430799363,0,5
"CHEMBL111:D002764","1",0.017797043315507,0,1
"CHEMBL111:D005705","1",0.000992738661010904,0,2
"CHEMBL111:D008010","1",0.00101960103814345,0,3
"CHEMBL111:D009443","1",0.00371293121837158,0,4
"CHEMBL111:D010996","1",0.00491181774575742,0,5
"CHEMBL111:D011472","1",0.00347220510564051,0,1
"CHEMBL111:D012878","1",0.00359591807488258,0,2
"CHEMBL111:D014060","1",0.00321442185813618,0,3
"CHEMBL1110:D000647","1",0.00107590595094257,0,4
"CHEMBL1110:D002386","1",0.00423091319530744,0,5
"CHEMBL1110:D006177","1",0.0011249419591682,0,1
"CHEMBL1110:D008228","1",0.546504553335066,0,2
"CHEMBL1110:D009443","1",0.00474281204387151,0,3
"CHEMBL1110:D010689","1",0.00280419023557918,0,4
"CHEMBL1110:D012393","1",0.00108592490290609,0,5
"CHEMBL1110:D014029","1",0.00095006699404547,0,1
"CHEMBL1110:D017098","1",0.00119328755265614,0,2
"CHEMBL1111:D000505","1",0.0308916907677272,0,3
"CHEMBL1111:D003424","1",0.00085598957362725,0,4
"CHEMBL1111:D006177","1",0.0011807505081545,0,5
"CHEMBL1111:D008228","1",0.000429145317492015,0,1
"CHEMBL1111:D010538","1",0.00131832931006417,0,2
"CHEMBL1111:D011470","1",0.000787793491766926,0,3
"CHEMBL1111:D012878","1",0.00322685711471819,0,4
"CHEMBL1111:D017098","1",0.00065629792565184,0,5
"CHEMBL1112:D000380","1",0.00405901146504854,0,1
"CHEMBL1112:D001064","1",0.000929671798935832,0,2
"CHEMBL1112:D001281","1",0.00154853088844487,0,3
"CHEMBL1112:D001991","1",0.111722887580663,0,4
"CHEMBL1112:D002481","1",0.00334244150892087,0,5
"CHEMBL1112:D003093","1",0.000939194457034845,0,1
"CHEMBL1112:D004381","1",0.166228798394937,0,2
"CHEMBL1112:D005076","1",0.00341137216329398,0,3
"CHEMBL1112:D005764","1",0.0406615788770679,0,4
"CHEMBL1112:D006471","1",0.00310575532865837,0,5
"CHEMBL1112:D007951","1",0.00511886338846081,0,1
"CHEMBL1112:D008175","1",0.215359538538138,0,2
"CHEMBL1112:D008545","1",0.000711883357866948,0,3
"CHEMBL1112:D010051","1",0.000544410444956138,0,4
"CHEMBL1112:D010689","1",0.00446269011082208,0,5
"CHEMBL1112:D011111","1",0.00450486749195984,0,1
"CHEMBL1112:D011537","1",0.00303363836845712,0,2
"CHEMBL1112:D012005","1",0.000837978617848927,0,3
"CHEMBL1112:D012878","1",0.00348919144518205,0,4
"CHEMBL1112:D014581","1",0.000997504521630202,0,5
"CHEMBL1112:D015212","1",0.000869060351002063,0,1
"CHEMBL1112:D018798","1",0.000879068840490901,0,2
"CHEMBL1112:D051436","1",0.00187154104563559,0,3
"CHEMBL1113:D000230","1",0.000726596344139262,0,4
"CHEMBL1113:D001943","1",0.000732585862146629,0,5
"CHEMBL1113:D005348","1",0.00336096390564925,0,1
"CHEMBL1113:D007951","1",0.00384123034527552,0,2
"CHEMBL1113:D009260","1",0.00499587558798994,0,3
"CHEMBL1113:D010689","1",0.00457793770414611,0,4
"CHEMBL1113:D011470","1",0.000819168105224138,0,5
"CHEMBL1113:D012393","1",0.00102174177846711,0,1
"CHEMBL1114:D000076385","1",0.00114580213501637,0,2
"CHEMBL1114:D000505","1",0.00094308505635805,0,3
"CHEMBL1114:D002761","1",0.000844654209794567,0,4
"CHEMBL1114:D005705","1",0.000826766388166688,0,5
"CHEMBL1114:D007951","1",0.00378651005636692,0,1
"CHEMBL1114:D009260","1",0.00277261051949759,0,2
"CHEMBL1114:D010689","1",0.00382654381837488,0,3
"CHEMBL1114:D011470","1",0.0010726263018761,0,4
"CHEMBL1114:D012393","1",0.00126237007446996,0,5
"CHEMBL1114:D017098","1",0.000637573436123411,0,1
"CHEMBL1115:D001851","1",0.00300201485064945,0,2
"CHEMBL1115:D005705","1",0.0026850661126223,0,3
"CHEMBL1115:D008010","1",0.00312356827471738,0,4
"CHEMBL1115:D009260","1",0.00399607708335591,0,5
"CHEMBL1115:D010996","1",0.00386324817038802,0,1
"CHEMBL1115:D013345","1",0.00381092212428221,0,2
"CHEMBL1117:D000067877","1",0.000640528458768359,0,3
"CHEMBL1117:D000437","1",0.00120044457354427,0,4
"CHEMBL1117:D001008","1",0.000694743922205093,0,5
"CHEMBL1117:D001289","1",0.00070745128167977,0,1
"CHEMBL1117:D002544","1",0.00294473385769144,0,2
"CHEMBL1117:D003922","1",0.00222179436235523,0,3
"CHEMBL1117:D005921","1",0.000909729053454636,0,4
"CHEMBL1117:D006973","1",0.00595112746939975,0,5
"CHEMBL1117:D007766","1",0.00318180702831545,0,1
"CHEMBL1117:D009202","1",0.00165637746470486,0,2
"CHEMBL1117:D010031","1",0.00104094684001884,0,3
"CHEMBL1117:D012393","1",0.00102416900827654,0,4
"CHEMBL1117:D013345","1",0.0904533976940813,0,5
"CHEMBL1117:D014029","1",0.000470965328060254,0,1
"CHEMBL1117:D015228","1",0.000865310304981686,0,2
"CHEMBL1117:D016883","1",0.00807178001792331,0,3
"CHEMBL1117:D050197","1",0.000929249410532665,0,4
"CHEMBL1118:D000076385","1",0.00773500814436491,0,5
"CHEMBL1118:D001749","1",0.00098528581386573,0,1
"CHEMBL1118:D002764","1",0.00196966948585996,0,2
"CHEMBL1118:D006073","1",0.00259393081833158,0,3
"CHEMBL1118:D008010","1",0.000962294534428855,0,4
"CHEMBL1118:D009447","1",0.00387641736288601,0,5
"CHEMBL1118:D010996","1",0.00376587224916111,0,1
"CHEMBL1118:D011472","1",0.00321279607817616,0,2
"CHEMBL1118:D012626","1",0.00587557871788582,0,3
"CHEMBL112:D000076385","1",0.000969061249823622,0,4
"CHEMBL112:D000419","1",0.00105109233372702,0,5
"CHEMBL112:D000856","1",0.000706785674049599,0,1
"CHEMBL112:D001201","1",0.00284394184510825,0,2
"CHEMBL112:D001749","1",0.000981419809454992,0,3
"CHEMBL112:D002280","1",0.00607164703920435,0,4
"CHEMBL112:D002481","1",0.00316133073798791,0,5
"CHEMBL112:D002769","1",0.000820494301377805,0,1
"CHEMBL112:D003556","1",0.000973837275607748,0,2
"CHEMBL112:D004485","1",0.00130699200588785,0,3
"CHEMBL112:D005348","1",0.00357082933218137,0,4
"CHEMBL112:D005901","1",0.00357767781983897,0,5
"CHEMBL112:D006177","1",0.000952185546198087,0,1
"CHEMBL112:D006548","1",0.000564701301107643,0,2
"CHEMBL112:D006937","1",0.000821173643865907,0,3
"CHEMBL112:D007766","1",0.00279247871011627,0,4
"CHEMBL112:D008105","1",0.15133376407862,0,5
"CHEMBL112:D008228","1",0.146296701732926,0,1
"CHEMBL112:D008881","1",0.0251327321505365,1,2
"CHEMBL112:D009447","1",0.000731871117434728,0,3
"CHEMBL112:D010003","1",0.00332010255643177,1,4
"CHEMBL112:D010437","1",0.000760557526498622,0,5
"CHEMBL112:D010998","1",0.00454266477991198,0,1
"CHEMBL112:D011470","1",0.0010260939626238,0,2
"CHEMBL112:D011565","1",0.00079214951848584,0,3
"CHEMBL112:D012393","1",0.000982932389746244,0,4
"CHEMBL112:D013167","1",0.000630284290650623,0,5
"CHEMBL112:D013771","1",0.02747869809977,0,1
"CHEMBL112:D014581","1",0.000946068365413383,0,2
"CHEMBL112:D015179","1",0.00147500298573968,0,3
"CHEMBL112:D016883","1",0.00117832044920888,0,4
"CHEMBL112:D019226","1",0.0244635357190887,0,5
"CHEMBL112:D043183","1",0.0985140567732509,0,1
"CHEMBL112:D065631","1",0.00236202026757966,0,2
"CHEMBL1123:D000437","1",0.000855105500045144,0,3
